state,district,district_unique,indicator,nfhs4,nfhs5
Karnataka,Ramanagara,ramanagara_karnataka,stunting,22,15.6
Karnataka,Ramanagara,ramanagara_karnataka,wasting,5.1,7.7
Karnataka,Ramanagara,ramanagara_karnataka,underweight,22.9,19.8
Karnataka,Ramanagara,ramanagara_karnataka,overweight,1.2,4
Karnataka,Shimoga,shimoga_karnataka,stunting,35.3,29
Karnataka,Shimoga,shimoga_karnataka,wasting,2.7,13.5
Karnataka,Shimoga,shimoga_karnataka,underweight,30.6,34.4
Karnataka,Shimoga,shimoga_karnataka,overweight,0.6,6
Karnataka,Tumkur,tumkur_karnataka,stunting,28.6,40.3
Karnataka,Tumkur,tumkur_karnataka,wasting,10.2,3.1
Karnataka,Tumkur,tumkur_karnataka,underweight,26,26.7
Karnataka,Tumkur,tumkur_karnataka,overweight,3.2,6.1
Karnataka,Udupi,udupi_karnataka,stunting,21.1,23.1
Karnataka,Udupi,udupi_karnataka,wasting,4,6
Karnataka,Udupi,udupi_karnataka,underweight,22.3,21
Karnataka,Udupi,udupi_karnataka,overweight,1.2,3.2
Karnataka,Uttara Kannada,uttara_kannada_karnataka,stunting,37.9,29.6
Karnataka,Uttara Kannada,uttara_kannada_karnataka,wasting,4.2,13.1
Karnataka,Uttara Kannada,uttara_kannada_karnataka,underweight,30.1,33.3
Karnataka,Uttara Kannada,uttara_kannada_karnataka,overweight,1,3.3
Karnataka,Yadgir,yadgir_karnataka,stunting,55.5,57.6
Karnataka,Yadgir,yadgir_karnataka,wasting,12.5,7.2
Karnataka,Yadgir,yadgir_karnataka,underweight,50.3,45.2
Karnataka,Yadgir,yadgir_karnataka,overweight,4.4,2.3
Kerala,Alappuzha,alappuzha_kerala,stunting,14.5,20.1
Kerala,Alappuzha,alappuzha_kerala,wasting,3.5,2.1
Kerala,Alappuzha,alappuzha_kerala,underweight,17.2,20.4
Kerala,Alappuzha,alappuzha_kerala,overweight,4,4.5
Kerala,Ernakulam,ernakulam_kerala,stunting,12.4,22
Kerala,Ernakulam,ernakulam_kerala,wasting,7.9,7.4
Kerala,Ernakulam,ernakulam_kerala,underweight,12,19.4
Kerala,Ernakulam,ernakulam_kerala,overweight,1.3,5.4
Kerala,Idukki,idukki_kerala,stunting,15.1,24.3
Kerala,Idukki,idukki_kerala,wasting,14.3,6.8
Kerala,Idukki,idukki_kerala,underweight,14.8,23.6
Kerala,Idukki,idukki_kerala,overweight,4.7,2.3
Kerala,Kannur,kannur_kerala,stunting,25.3,19.4
Kerala,Kannur,kannur_kerala,wasting,3.5,6.9
Kerala,Kannur,kannur_kerala,underweight,10.5,17.9
Kerala,Kannur,kannur_kerala,overweight,6.7,3
Kerala,Kasaragod,kasaragod_kerala,stunting,18.7,25.3
Kerala,Kasaragod,kasaragod_kerala,wasting,3.2,5.7
Kerala,Kasaragod,kasaragod_kerala,underweight,13.9,21.4
Kerala,Kasaragod,kasaragod_kerala,overweight,0.4,1.6
Kerala,Kollam,kollam_kerala,stunting,14.4,15.5
Kerala,Kollam,kollam_kerala,wasting,7.4,6.9
Kerala,Kollam,kollam_kerala,underweight,14.2,17
Kerala,Kollam,kollam_kerala,overweight,3.8,9.4
Kerala,Kottayam,kottayam_kerala,stunting,22,23.4
Kerala,Kottayam,kottayam_kerala,wasting,6.2,2.3
Kerala,Kottayam,kottayam_kerala,underweight,11.3,17.3
Kerala,Kottayam,kottayam_kerala,overweight,3.7,3.2
Kerala,Kozhikode,kozhikode_kerala,stunting,18,21.3
Kerala,Kozhikode,kozhikode_kerala,wasting,5.4,3.4
Kerala,Kozhikode,kozhikode_kerala,underweight,18.5,18.9
Kerala,Kozhikode,kozhikode_kerala,overweight,7.4,4.4
Kerala,Malappuram,malappuram_kerala,stunting,26.3,29.4
Kerala,Malappuram,malappuram_kerala,wasting,9.9,6.5
Kerala,Malappuram,malappuram_kerala,underweight,17.3,21.4
Kerala,Malappuram,malappuram_kerala,overweight,3.2,3.3
Kerala,Palakkad,palakkad_kerala,stunting,20.2,29.7
Kerala,Palakkad,palakkad_kerala,wasting,4.1,9
Kerala,Palakkad,palakkad_kerala,underweight,19.1,27.7
Kerala,Palakkad,palakkad_kerala,overweight,0.8,1.1
Kerala,Pathanamthitta,pathanamthitta_kerala,stunting,13.3,22.7
Kerala,Pathanamthitta,pathanamthitta_kerala,wasting,4.7,3.9
Kerala,Pathanamthitta,pathanamthitta_kerala,underweight,11.4,11.2
Kerala,Pathanamthitta,pathanamthitta_kerala,overweight,3.3,5
Kerala,Thiruvananthapuram,thiruvananthapuram_kerala,stunting,19.5,19.5
Kerala,Thiruvananthapuram,thiruvananthapuram_kerala,wasting,3.9,6.3
Kerala,Thiruvananthapuram,thiruvananthapuram_kerala,underweight,21.6,15.2
Kerala,Thiruvananthapuram,thiruvananthapuram_kerala,overweight,3.5,2.8
Kerala,Thrissur,thrissur_kerala,stunting,20.8,22
Kerala,Thrissur,thrissur_kerala,wasting,9.4,3.8
Kerala,Thrissur,thrissur_kerala,underweight,14,17.3
Kerala,Thrissur,thrissur_kerala,overweight,3.5,6.1
Kerala,Wayanad,wayanad_kerala,stunting,27.7,31.3
Kerala,Wayanad,wayanad_kerala,wasting,10.7,5.3
Kerala,Wayanad,wayanad_kerala,underweight,27.2,22.5
Kerala,Wayanad,wayanad_kerala,overweight,1.6,6.5
Ladakh,Kargil,kargil_ladakh,stunting,39.6,36.5
Ladakh,Kargil,kargil_ladakh,wasting,3.1,10.5
Ladakh,Kargil,kargil_ladakh,underweight,20.3,21.8
Ladakh,Kargil,kargil_ladakh,overweight,4,14
Ladakh,Leh (Ladakh),leh_ladakh_ladakh,stunting,20.6,24.3
Ladakh,Leh (Ladakh),leh_ladakh_ladakh,wasting,7.4,7.6
Ladakh,Leh (Ladakh),leh_ladakh_ladakh,underweight,16.8,19
Ladakh,Leh (Ladakh),leh_ladakh_ladakh,overweight,4,12.7
Maharashtra,Ahmednagar,ahmednagar_maharashtra,stunting,33.4,31.7
Maharashtra,Ahmednagar,ahmednagar_maharashtra,wasting,4.2,8.6
Maharashtra,Ahmednagar,ahmednagar_maharashtra,underweight,31.1,41.2
Maharashtra,Ahmednagar,ahmednagar_maharashtra,overweight,2.1,1.8
Maharashtra,Akola,akola_maharashtra,stunting,41.2,31.8
Maharashtra,Akola,akola_maharashtra,wasting,7.7,14.7
Maharashtra,Akola,akola_maharashtra,underweight,39.3,30.8
Maharashtra,Akola,akola_maharashtra,overweight,2,8.6
Maharashtra,Amravati,amravati_maharashtra,stunting,38.1,29
Maharashtra,Amravati,amravati_maharashtra,wasting,9,10.7
Maharashtra,Amravati,amravati_maharashtra,underweight,33,38
Maharashtra,Amravati,amravati_maharashtra,overweight,1.7,2.2
Maharashtra,Aurangabad,aurangabad_maharashtra,stunting,38.6,34.2
Maharashtra,Aurangabad,aurangabad_maharashtra,wasting,6.3,11.8
Maharashtra,Aurangabad,aurangabad_maharashtra,underweight,36,42.9
Maharashtra,Aurangabad,aurangabad_maharashtra,overweight,1.7,2.8
Maharashtra,Bhandara,bhandara_maharashtra,stunting,40.5,31.3
Maharashtra,Bhandara,bhandara_maharashtra,wasting,2.9,13.2
Maharashtra,Bhandara,bhandara_maharashtra,underweight,32.5,33.9
Maharashtra,Bhandara,bhandara_maharashtra,overweight,3.2,4.7
Maharashtra,Bid,bid_maharashtra,stunting,37.8,40.8
Maharashtra,Bid,bid_maharashtra,wasting,12.9,11.9
Maharashtra,Bid,bid_maharashtra,underweight,36.9,36.8
Maharashtra,Bid,bid_maharashtra,overweight,2.7,3.5
Maharashtra,Buldana,buldana_maharashtra,stunting,43.9,45
Maharashtra,Buldana,buldana_maharashtra,wasting,5,14.8
Maharashtra,Buldana,buldana_maharashtra,underweight,41.3,47.2
Maharashtra,Buldana,buldana_maharashtra,overweight,2,4.8
Maharashtra,Chandrapur,chandrapur_maharashtra,stunting,32.2,37.3
Maharashtra,Chandrapur,chandrapur_maharashtra,wasting,16.1,21.8
Maharashtra,Chandrapur,chandrapur_maharashtra,underweight,40.3,46.6
Maharashtra,Chandrapur,chandrapur_maharashtra,overweight,3,7.6
Maharashtra,Dhule,dhule_maharashtra,stunting,39.6,37.6
Maharashtra,Dhule,dhule_maharashtra,wasting,11.3,18.1
Maharashtra,Dhule,dhule_maharashtra,underweight,47.5,46
Maharashtra,Dhule,dhule_maharashtra,overweight,2.1,0.2
Maharashtra,Gadchiroli,gadchiroli_maharashtra,stunting,32.5,35.7
Maharashtra,Gadchiroli,gadchiroli_maharashtra,wasting,22.2,13.5
Maharashtra,Gadchiroli,gadchiroli_maharashtra,underweight,42.1,35.4
Maharashtra,Gadchiroli,gadchiroli_maharashtra,overweight,0.7,9.5
Maharashtra,Gondiya,gondiya_maharashtra,stunting,34.7,36.9
Maharashtra,Gondiya,gondiya_maharashtra,wasting,13.3,11.1
Maharashtra,Gondiya,gondiya_maharashtra,underweight,40.1,35.6
Maharashtra,Gondiya,gondiya_maharashtra,overweight,0.7,8.3
Maharashtra,Hingoli,hingoli_maharashtra,stunting,39.6,37.4
Maharashtra,Hingoli,hingoli_maharashtra,wasting,10.2,10.5
Maharashtra,Hingoli,hingoli_maharashtra,underweight,36.9,38.9
Maharashtra,Hingoli,hingoli_maharashtra,overweight,2.1,1
Maharashtra,Jalgaon,jalgaon_maharashtra,stunting,36.4,36.3
Maharashtra,Jalgaon,jalgaon_maharashtra,wasting,7.9,8
Maharashtra,Jalgaon,jalgaon_maharashtra,underweight,36.4,36.9
Maharashtra,Jalgaon,jalgaon_maharashtra,overweight,1,1.5
Maharashtra,Jalna,jalna_maharashtra,stunting,44.1,38
Maharashtra,Jalna,jalna_maharashtra,wasting,9.5,8.2
Maharashtra,Jalna,jalna_maharashtra,underweight,43.6,39
Maharashtra,Jalna,jalna_maharashtra,overweight,2,1.3
Maharashtra,Kolhapur,kolhapur_maharashtra,stunting,26.9,33.6
Maharashtra,Kolhapur,kolhapur_maharashtra,wasting,5.9,5.9
Maharashtra,Kolhapur,kolhapur_maharashtra,underweight,31.2,34.7
Maharashtra,Kolhapur,kolhapur_maharashtra,overweight,1.1,4.3
Maharashtra,Latur,latur_maharashtra,stunting,34.7,43.2
Maharashtra,Latur,latur_maharashtra,wasting,7.7,8
Maharashtra,Latur,latur_maharashtra,underweight,34.5,33.9
Maharashtra,Latur,latur_maharashtra,overweight,2.8,5.3
Maharashtra,Mumbai,mumbai_maharashtra,stunting,25.5,26.6
Maharashtra,Mumbai,mumbai_maharashtra,wasting,7,9.1
Maharashtra,Mumbai,mumbai_maharashtra,underweight,22.7,29.6
Maharashtra,Mumbai,mumbai_maharashtra,overweight,4.4,6.1
Maharashtra,Mumbai Suburban,mumbai_suburban_maharashtra,stunting,21.3,37.2
Maharashtra,Mumbai Suburban,mumbai_suburban_maharashtra,wasting,11.9,7.2
Maharashtra,Mumbai Suburban,mumbai_suburban_maharashtra,underweight,28.9,24.6
Maharashtra,Mumbai Suburban,mumbai_suburban_maharashtra,overweight,2.7,10.5
Maharashtra,Nagpur,nagpur_maharashtra,stunting,33.9,27.6
Maharashtra,Nagpur,nagpur_maharashtra,wasting,12.1,20
Maharashtra,Nagpur,nagpur_maharashtra,underweight,33.6,33.9
Maharashtra,Nagpur,nagpur_maharashtra,overweight,1,10.1
Maharashtra,Nanded,nanded_maharashtra,stunting,40.4,36
Maharashtra,Nanded,nanded_maharashtra,wasting,6.2,8.7
Maharashtra,Nanded,nanded_maharashtra,underweight,34.4,35.2
Maharashtra,Nanded,nanded_maharashtra,overweight,2.5,3.5
Maharashtra,Nandurbar,nandurbar_maharashtra,stunting,47.6,45.8
Maharashtra,Nandurbar,nandurbar_maharashtra,wasting,15.1,13.5
Maharashtra,Nandurbar,nandurbar_maharashtra,underweight,55.4,57.2
Maharashtra,Nandurbar,nandurbar_maharashtra,overweight,2.3,3.7
Maharashtra,Nashik,nashik_maharashtra,stunting,43.5,42.2
Maharashtra,Nashik,nashik_maharashtra,wasting,13.5,11.4
Maharashtra,Nashik,nashik_maharashtra,underweight,42.9,44.8
Maharashtra,Nashik,nashik_maharashtra,overweight,0.4,2.2
Maharashtra,Osmanabad,osmanabad_maharashtra,stunting,43.3,37.2
Maharashtra,Osmanabad,osmanabad_maharashtra,wasting,9.1,5.5
Maharashtra,Osmanabad,osmanabad_maharashtra,underweight,44.5,32.5
Maharashtra,Osmanabad,osmanabad_maharashtra,overweight,2.2,1.8
Maharashtra,Palghar,palghar_maharashtra,stunting,34.4,33
Maharashtra,Palghar,palghar_maharashtra,wasting,9.4,10.5
Maharashtra,Palghar,palghar_maharashtra,underweight,36,37.1
Maharashtra,Palghar,palghar_maharashtra,overweight,1.9,9.3
Maharashtra,Parbhani,parbhani_maharashtra,stunting,46.4,37.6
Maharashtra,Parbhani,parbhani_maharashtra,wasting,7.3,7.6
Maharashtra,Parbhani,parbhani_maharashtra,underweight,42.3,41.8
Maharashtra,Parbhani,parbhani_maharashtra,overweight,1,3
Maharashtra,Pune,pune_maharashtra,stunting,22.4,30.7
Maharashtra,Pune,pune_maharashtra,wasting,9,14
Maharashtra,Pune,pune_maharashtra,underweight,25.6,32.7
Maharashtra,Pune,pune_maharashtra,overweight,2.9,1.3
Maharashtra,Raigarh,raigarh_maharashtra,stunting,29.9,35.8
Maharashtra,Raigarh,raigarh_maharashtra,wasting,8.5,8.3
Maharashtra,Raigarh,raigarh_maharashtra,underweight,38.6,34.1
Maharashtra,Raigarh,raigarh_maharashtra,overweight,1.2,2.1
Maharashtra,Ratnagiri,ratnagiri_maharashtra,stunting,28.3,31.7
Maharashtra,Ratnagiri,ratnagiri_maharashtra,wasting,6.4,12.6
Maharashtra,Ratnagiri,ratnagiri_maharashtra,underweight,28.9,29.5
Maharashtra,Ratnagiri,ratnagiri_maharashtra,overweight,3.5,3.8
Maharashtra,Sangli,sangli_maharashtra,stunting,23.3,35
Maharashtra,Sangli,sangli_maharashtra,wasting,6.2,7.8
Maharashtra,Sangli,sangli_maharashtra,underweight,24.8,27.2
Maharashtra,Sangli,sangli_maharashtra,overweight,1.2,6.7
Maharashtra,Satara,satara_maharashtra,stunting,23.3,20.2
Maharashtra,Satara,satara_maharashtra,wasting,6.3,5.2
Maharashtra,Satara,satara_maharashtra,underweight,27.8,28
Maharashtra,Satara,satara_maharashtra,overweight,1.2,2.3
Maharashtra,Sindhudurg,sindhudurg_maharashtra,stunting,25.9,30.8
Maharashtra,Sindhudurg,sindhudurg_maharashtra,wasting,3,14.9
Maharashtra,Sindhudurg,sindhudurg_maharashtra,underweight,25.2,32
Maharashtra,Sindhudurg,sindhudurg_maharashtra,overweight,1.4,5.9
Maharashtra,Solapur,solapur_maharashtra,stunting,25.4,36.3
Maharashtra,Solapur,solapur_maharashtra,wasting,10.3,10
Maharashtra,Solapur,solapur_maharashtra,underweight,34.6,32.9
Maharashtra,Solapur,solapur_maharashtra,overweight,2.6,4.3
Maharashtra,Thane,thane_maharashtra,stunting,34.4,40.8
Maharashtra,Thane,thane_maharashtra,wasting,9.4,7
Maharashtra,Thane,thane_maharashtra,underweight,36,30.8
Maharashtra,Thane,thane_maharashtra,overweight,1.9,5
Maharashtra,Wardha,wardha_maharashtra,stunting,30.5,27.7
Maharashtra,Wardha,wardha_maharashtra,wasting,10.2,12.5
Maharashtra,Wardha,wardha_maharashtra,underweight,36.1,31.3
Maharashtra,Wardha,wardha_maharashtra,overweight,2.3,4
Maharashtra,Washim,washim_maharashtra,stunting,41.1,35.3
Maharashtra,Washim,washim_maharashtra,wasting,14.8,15.2
Maharashtra,Washim,washim_maharashtra,underweight,42.9,39.3
Maharashtra,Washim,washim_maharashtra,overweight,3.7,6.9
Maharashtra,Yavatmal,yavatmal_maharashtra,stunting,47.4,36.6
Maharashtra,Yavatmal,yavatmal_maharashtra,wasting,14.6,15.1
Maharashtra,Yavatmal,yavatmal_maharashtra,underweight,49.1,39.4
Maharashtra,Yavatmal,yavatmal_maharashtra,overweight,3.7,6.7
Meghalaya,East Garo Hills,east_garo_hills_meghalaya,stunting,43.8,39.7
Meghalaya,East Garo Hills,east_garo_hills_meghalaya,wasting,6.5,6.2
Meghalaya,East Garo Hills,east_garo_hills_meghalaya,underweight,28.9,26.5
Meghalaya,East Garo Hills,east_garo_hills_meghalaya,overweight,3.9,4.1
Meghalaya,East Jaintia Hills,east_jaintia_hills_meghalaya,stunting,43.8,49.8
Meghalaya,East Jaintia Hills,east_jaintia_hills_meghalaya,wasting,6.5,2.9
Meghalaya,East Jaintia Hills,east_jaintia_hills_meghalaya,underweight,28.9,23.6
Meghalaya,East Jaintia Hills,east_jaintia_hills_meghalaya,overweight,3.9,3.7
Meghalaya,East Khasi Hills,east_khasi_hills_meghalaya,stunting,48.6,44.6
Meghalaya,East Khasi Hills,east_khasi_hills_meghalaya,wasting,3.7,4.9
Meghalaya,East Khasi Hills,east_khasi_hills_meghalaya,underweight,30.4,23.8
Meghalaya,East Khasi Hills,east_khasi_hills_meghalaya,overweight,2.9,4.5
Meghalaya,North Garo Hills,north_garo_hills_meghalaya,stunting,43.8,35.6
Meghalaya,North Garo Hills,north_garo_hills_meghalaya,wasting,6.5,5.6
Meghalaya,North Garo Hills,north_garo_hills_meghalaya,underweight,28.9,15.8
Meghalaya,North Garo Hills,north_garo_hills_meghalaya,overweight,3.9,7.3
Meghalaya,Ribhoi,ribhoi_meghalaya,stunting,51.6,42.5
Meghalaya,Ribhoi,ribhoi_meghalaya,wasting,5.1,7.5
Meghalaya,Ribhoi,ribhoi_meghalaya,underweight,30.8,29.6
Meghalaya,Ribhoi,ribhoi_meghalaya,overweight,4.9,4.8
Meghalaya,South Garo Hills,south_garo_hills_meghalaya,stunting,16.8,29.8
Meghalaya,South Garo Hills,south_garo_hills_meghalaya,wasting,23.7,8.8
Meghalaya,South Garo Hills,south_garo_hills_meghalaya,underweight,32.6,20.8
Meghalaya,South Garo Hills,south_garo_hills_meghalaya,overweight,1.7,2.7
Meghalaya,South West Garo Hills,south_west_garo_hills_meghalaya,stunting,43.8,32.2
Meghalaya,South West Garo Hills,south_west_garo_hills_meghalaya,wasting,6.5,7.1
Meghalaya,South West Garo Hills,south_west_garo_hills_meghalaya,underweight,28.9,26.4
Meghalaya,South West Garo Hills,south_west_garo_hills_meghalaya,overweight,3.9,3.3
Meghalaya,South West Khasi Hills,south_west_khasi_hills_meghalaya,stunting,43.8,51.4
Meghalaya,South West Khasi Hills,south_west_khasi_hills_meghalaya,wasting,6.5,4.1
Meghalaya,South West Khasi Hills,south_west_khasi_hills_meghalaya,underweight,28.9,27.6
Meghalaya,South West Khasi Hills,south_west_khasi_hills_meghalaya,overweight,3.9,3.5
Meghalaya,West Garo Hills,west_garo_hills_meghalaya,stunting,43.8,39.5
Meghalaya,West Garo Hills,west_garo_hills_meghalaya,wasting,6.5,4.7
Meghalaya,West Garo Hills,west_garo_hills_meghalaya,underweight,28.9,26.3
Meghalaya,West Garo Hills,west_garo_hills_meghalaya,overweight,3.9,5.2
Meghalaya,West Jaintia Hills,west_jaintia_hills_meghalaya,stunting,43.8,48.7
Meghalaya,West Jaintia Hills,west_jaintia_hills_meghalaya,wasting,6.5,4
Meghalaya,West Jaintia Hills,west_jaintia_hills_meghalaya,underweight,28.9,28.3
Meghalaya,West Jaintia Hills,west_jaintia_hills_meghalaya,overweight,3.9,3
Meghalaya,West Khasi Hills,west_khasi_hills_meghalaya,stunting,43.8,59
Meghalaya,West Khasi Hills,west_khasi_hills_meghalaya,wasting,6.5,2.7
Meghalaya,West Khasi Hills,west_khasi_hills_meghalaya,underweight,28.9,31.1
Meghalaya,West Khasi Hills,west_khasi_hills_meghalaya,overweight,3.9,3.1
Manipur,Bishnupur,bishnupur_manipur,stunting,24.7,15.5
Manipur,Bishnupur,bishnupur_manipur,wasting,2,2.1
Manipur,Bishnupur,bishnupur_manipur,underweight,13.7,11.7
Manipur,Bishnupur,bishnupur_manipur,overweight,2.1,3.1
Manipur,Chandel,chandel_manipur,stunting,36.1,34
Manipur,Chandel,chandel_manipur,wasting,3.1,3.2
Manipur,Chandel,chandel_manipur,underweight,13.2,14.7
Manipur,Chandel,chandel_manipur,overweight,4.1,8.7
Manipur,Churachandpur,churachandpur_manipur,stunting,35.7,25.1
Manipur,Churachandpur,churachandpur_manipur,wasting,2.5,5.8
Manipur,Churachandpur,churachandpur_manipur,underweight,11.3,9.8
Manipur,Churachandpur,churachandpur_manipur,overweight,3.1,4.5
Manipur,Imphal East,imphal_east_manipur,stunting,26.2,18.4
Manipur,Imphal East,imphal_east_manipur,wasting,2.4,2.4
Manipur,Imphal East,imphal_east_manipur,underweight,17.1,14.4
Manipur,Imphal East,imphal_east_manipur,overweight,1.5,0.5
Manipur,Imphal West,imphal_west_manipur,stunting,21,15.6
Manipur,Imphal West,imphal_west_manipur,wasting,1.3,3.1
Manipur,Imphal West,imphal_west_manipur,underweight,8.4,10.2
Manipur,Imphal West,imphal_west_manipur,overweight,3,2.6
Manipur,Senapati,senapati_manipur,stunting,35,27.3
Manipur,Senapati,senapati_manipur,wasting,2.5,5.5
Manipur,Senapati,senapati_manipur,underweight,14.7,12.9
Manipur,Senapati,senapati_manipur,overweight,6.2,6.7
Manipur,Tamenglong,tamenglong_manipur,stunting,37.1,27.1
Manipur,Tamenglong,tamenglong_manipur,wasting,3.9,3.2
Manipur,Tamenglong,tamenglong_manipur,underweight,16.3,19.3
Manipur,Tamenglong,tamenglong_manipur,overweight,4,1.6
Manipur,Thoubal,thoubal_manipur,stunting,30.1,31.5
Manipur,Thoubal,thoubal_manipur,wasting,1.7,2.9
Manipur,Thoubal,thoubal_manipur,underweight,17.9,14.9
Manipur,Thoubal,thoubal_manipur,overweight,3.1,4.9
Manipur,Ukhrul,ukhrul_manipur,stunting,32.7,27.1
Manipur,Ukhrul,ukhrul_manipur,wasting,3.2,5.3
Manipur,Ukhrul,ukhrul_manipur,underweight,11.1,16
Manipur,Ukhrul,ukhrul_manipur,overweight,3.5,2
Madhya Pradesh,Agar Malwa,agar_malwa_madhya_pradesh,stunting,42,40.3
Madhya Pradesh,Agar Malwa,agar_malwa_madhya_pradesh,wasting,9.2,5.7
Madhya Pradesh,Agar Malwa,agar_malwa_madhya_pradesh,underweight,42.8,35.7
Madhya Pradesh,Agar Malwa,agar_malwa_madhya_pradesh,overweight,1.7,0
Madhya Pradesh,Alirajpur,alirajpur_madhya_pradesh,stunting,48.6,34.6
Madhya Pradesh,Alirajpur,alirajpur_madhya_pradesh,wasting,11.3,5.4
Madhya Pradesh,Alirajpur,alirajpur_madhya_pradesh,underweight,52.4,31.6
Madhya Pradesh,Alirajpur,alirajpur_madhya_pradesh,overweight,1.3,2.3
Madhya Pradesh,Anuppur,anuppur_madhya_pradesh,stunting,33.5,24
Madhya Pradesh,Anuppur,anuppur_madhya_pradesh,wasting,13.9,5.3
Madhya Pradesh,Anuppur,anuppur_madhya_pradesh,underweight,40,30.7
Madhya Pradesh,Anuppur,anuppur_madhya_pradesh,overweight,4.5,0.9
Madhya Pradesh,Ashoknagar,ashoknagar_madhya_pradesh,stunting,42.5,32.6
Madhya Pradesh,Ashoknagar,ashoknagar_madhya_pradesh,wasting,10.8,4.5
Madhya Pradesh,Ashoknagar,ashoknagar_madhya_pradesh,underweight,46.3,31.1
Madhya Pradesh,Ashoknagar,ashoknagar_madhya_pradesh,overweight,1,0.5
Madhya Pradesh,Balaghat,balaghat_madhya_pradesh,stunting,32.1,41.9
Madhya Pradesh,Balaghat,balaghat_madhya_pradesh,wasting,8.9,5.4
Madhya Pradesh,Balaghat,balaghat_madhya_pradesh,underweight,41.5,44.9
Madhya Pradesh,Balaghat,balaghat_madhya_pradesh,overweight,0.3,1
Madhya Pradesh,Barwani,barwani_madhya_pradesh,stunting,52,45.8
Madhya Pradesh,Barwani,barwani_madhya_pradesh,wasting,8.7,6
Madhya Pradesh,Barwani,barwani_madhya_pradesh,underweight,55,41
Madhya Pradesh,Barwani,barwani_madhya_pradesh,overweight,0.8,3.6
Madhya Pradesh,Betul,betul_madhya_pradesh,stunting,34.7,30.8
Madhya Pradesh,Betul,betul_madhya_pradesh,wasting,11.1,4.5
Madhya Pradesh,Betul,betul_madhya_pradesh,underweight,45,31.4
Madhya Pradesh,Betul,betul_madhya_pradesh,overweight,0.6,0
Madhya Pradesh,Bhind,bhind_madhya_pradesh,stunting,47.6,32.2
Madhya Pradesh,Bhind,bhind_madhya_pradesh,wasting,12.6,4.9
Madhya Pradesh,Bhind,bhind_madhya_pradesh,underweight,49.8,29
Madhya Pradesh,Bhind,bhind_madhya_pradesh,overweight,1.3,1.2
Madhya Pradesh,Bhopal,bhopal_madhya_pradesh,stunting,47.6,19.9
Madhya Pradesh,Bhopal,bhopal_madhya_pradesh,wasting,8.1,4.3
Madhya Pradesh,Bhopal,bhopal_madhya_pradesh,underweight,39.5,29.1
Madhya Pradesh,Bhopal,bhopal_madhya_pradesh,overweight,5.2,1.8
Madhya Pradesh,Burhanpur,burhanpur_madhya_pradesh,stunting,50,38.7
Madhya Pradesh,Burhanpur,burhanpur_madhya_pradesh,wasting,6.7,13.1
Madhya Pradesh,Burhanpur,burhanpur_madhya_pradesh,underweight,46.1,47.2
Madhya Pradesh,Burhanpur,burhanpur_madhya_pradesh,overweight,1.3,3.2
Madhya Pradesh,Chhatarpur,chhatarpur_madhya_pradesh,stunting,42.7,45.1
Madhya Pradesh,Chhatarpur,chhatarpur_madhya_pradesh,wasting,7.2,5.8
Madhya Pradesh,Chhatarpur,chhatarpur_madhya_pradesh,underweight,41.3,34.6
Madhya Pradesh,Chhatarpur,chhatarpur_madhya_pradesh,overweight,1.2,1.4
Madhya Pradesh,Chhindwara,chhindwara_madhya_pradesh,stunting,33.6,23.9
Madhya Pradesh,Chhindwara,chhindwara_madhya_pradesh,wasting,10.6,4.5
Madhya Pradesh,Chhindwara,chhindwara_madhya_pradesh,underweight,41.4,32.8
Madhya Pradesh,Chhindwara,chhindwara_madhya_pradesh,overweight,2.1,0.3
Madhya Pradesh,Damoh,damoh_madhya_pradesh,stunting,43.2,40.3
Madhya Pradesh,Damoh,damoh_madhya_pradesh,wasting,8.8,6
Madhya Pradesh,Damoh,damoh_madhya_pradesh,underweight,38,32.3
Madhya Pradesh,Damoh,damoh_madhya_pradesh,overweight,1.9,2.4
Madhya Pradesh,Datia,datia_madhya_pradesh,stunting,48.9,36.8
Madhya Pradesh,Datia,datia_madhya_pradesh,wasting,8.2,6.8
Madhya Pradesh,Datia,datia_madhya_pradesh,underweight,46.9,29.4
Madhya Pradesh,Datia,datia_madhya_pradesh,overweight,1.7,2.8
Madhya Pradesh,Dewas,dewas_madhya_pradesh,stunting,42,36.8
Madhya Pradesh,Dewas,dewas_madhya_pradesh,wasting,5.5,7.6
Madhya Pradesh,Dewas,dewas_madhya_pradesh,underweight,44.7,30.7
Madhya Pradesh,Dewas,dewas_madhya_pradesh,overweight,0.7,4.5
Madhya Pradesh,Dhar,dhar_madhya_pradesh,stunting,42.6,28.8
Madhya Pradesh,Dhar,dhar_madhya_pradesh,wasting,10.5,11.1
Madhya Pradesh,Dhar,dhar_madhya_pradesh,underweight,47.9,35.9
Madhya Pradesh,Dhar,dhar_madhya_pradesh,overweight,1,5.2
Madhya Pradesh,Dindori,dindori_madhya_pradesh,stunting,45.8,38.9
Madhya Pradesh,Dindori,dindori_madhya_pradesh,wasting,10.5,4.6
Madhya Pradesh,Dindori,dindori_madhya_pradesh,underweight,46.6,33.6
Madhya Pradesh,Dindori,dindori_madhya_pradesh,overweight,1,1.9
Madhya Pradesh,Guna,guna_madhya_pradesh,stunting,43.4,31.9
Madhya Pradesh,Guna,guna_madhya_pradesh,wasting,12.1,4.3
Madhya Pradesh,Guna,guna_madhya_pradesh,underweight,51.2,25.1
